CompanyCode,Date,LastTradePrice,Max,Min,AvgPrice,%Change,Volume,TurnoverBESTMKD,TurnoverTotalMKD,RSI,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,MACD,Signal_Line
ADIN,2024-11-08,1650.0,,,"1,650.00",0.00,0,0,0,,,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-11-07,1650.0,,,"1,650.00",0.00,0,0,0,,,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-11-06,1650.0,,,"1,650.00",0.00,0,0,0,,,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-11-05,1650.0,,,"1,650.00",0.00,0,0,0,,,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-11-04,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-11-01,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-31,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-30,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-29,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-28,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,1650.0,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-25,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,1650.0,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-24,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,1650.0,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-22,1650.0,,,"1,650.00",0.00,0,0,0,,1650.0,1650.0,1650.0,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-21,1650.0,"1,650.00","1,650.00","1,650.00",-2.94,208,"343,200","343,200",,1650.0,1650.0,1650.0,1650.0,,1650.0,0.0,0.0
ADIN,2024-10-18,1700.0,"1,700.00","1,700.00","1,700.00",0.00,2,"3,400","3,400",100.0,1660.0,1666.666666666667,1655.0,1659.090909090909,,1654.7619047619048,3.988603988603927,0.7977207977207854
ADIN,2024-10-17,1700.0,,,"1,700.00",0.00,0,0,0,100.0,1670.0,1677.7777777777783,1660.0,1666.5289256198344,,1659.0702947845805,7.06812444704201,2.0518015275850305
ADIN,2024-10-16,1700.0,,,"1,700.00",0.00,0,0,0,100.0,1680.0,1685.1851851851857,1665.0,1672.614575507137,,1662.9683619479538,9.40030572419937,3.5215023669078986
ADIN,2024-10-15,1700.0,,,"1,700.00",0.00,0,0,0,100.0,1690.0,1690.1234567901238,1670.0,1677.5937435967485,,1666.4951846195772,11.120387286368668,5.041279350800053
ADIN,2024-10-14,1700.0,,,"1,700.00",0.00,0,0,0,100.0,1700.0,1693.4156378600828,1675.0,1681.6676083973398,,1669.6861194177127,12.341301475688397,6.501283775777722
ADIN,2024-10-10,1700.0,"1,700.00","1,700.00","1,700.00",-2.86,200,"340,000","340,000",100.0,1700.0,1695.6104252400555,1680.0,1685.0007705069143,1665.0,1672.573155663645,13.157216564463397,7.832470333514857
ADIN,2024-10-09,1750.0,"1,750.00","1,750.00","1,750.00",-2.78,16,"28,000","28,000",100.0,1710.0,1713.7402834933705,1690.0,1696.8188122329298,1670.0,1679.947140838536,17.635130476586937,9.793002362129274
ADIN,2024-10-08,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1730.0,1742.4935223289137,1705.0,1715.5790281905788,1677.5,1691.380746472961,24.931101427947624,12.820622175292943
ADIN,2024-10-07,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1750.0,1761.662348219276,1720.0,1730.9282957922917,1685.0,1701.7254372850598,30.363202869293445,16.329138314093044
ADIN,2024-10-04,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1770.0,1774.4415654795175,1735.0,1743.4867874664203,1692.5,1711.0849194483874,34.27310339605401,19.91793133048524
ADIN,2024-10-03,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1790.0,1782.9610436530118,1745.0,1753.76191701798,1700.0,1719.5530223580647,36.94583909769199,23.32351288392659
ADIN,2024-10-02,1800.0,"1,800.00","1,800.00","1,800.00",0.00,100,"180,000","180,000",100.0,1800.0,1788.6406957686747,1755.0,1762.168841196529,1707.5,1727.214639276344,38.61882759216405,26.382575825574083
ADIN,2024-10-01,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1800.0,1792.42713051245,1765.0,1769.0472337062508,1715.0,1734.1465783928827,39.48947296427559,29.003955253314388
ADIN,2024-09-30,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1800.0,1794.9514203416336,1775.0,1774.6750093960234,1722.5,1740.4183328316558,39.721580045397104,31.147480211730933
ADIN,2024-09-27,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1800.0,1796.6342802277559,1785.0,1779.2795531422007,1730.0,1746.0927773238789,39.45076274376402,32.808136718137554
ADIN,2024-09-26,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1800.0,1797.7561868185041,1795.0,1783.046907116346,1737.5,1751.2267985311285,38.78900260437899,34.004309895385845
ADIN,2024-09-25,1800.0,,,"1,800.00",0.00,0,0,0,100.0,1800.0,1798.5041245456696,1800.0,1786.1292876406465,1745.0,1755.8718653376875,37.8284896449818,34.76914584530503
ADIN,2024-09-24,1800.0,"1,800.00","1,800.00","1,800.00",0.00,16,"28,800","28,800",100.0,1800.0,1799.0027496971131,1800.0,1788.651235342347,1752.5,1760.0745448293362,36.64485710249119,35.144288096742265
ADIN,2024-09-23,1800.0,"1,800.00","1,800.00","1,800.00",1.69,94,"169,200","169,200",100.0,1800.0,1799.3351664647423,1800.0,1790.7146470982839,1760.0,1763.8769691313041,35.299904459770914,35.175411369348
ADIN,2024-09-20,1770.0,"1,770.00","1,770.00","1,770.00",4.12,135,"238,950","238,950",76.92307692307693,1794.0,1789.5567776431617,1797.0,1786.9483476258686,1766.0,1764.4601149283226,31.450726127613734,34.43047432100115
ADIN,2024-09-19,1700.0,"1,700.00","1,700.00","1,700.00",3.28,200,"340,000","340,000",33.33333333333333,1774.0,1759.7045184287745,1787.0,1771.1395571484377,1766.0,1758.3210563637206,22.492529700680052,32.04288539693693
ADIN,2024-09-18,1646.0,"1,646.00","1,646.00","1,646.00",0.00,10,"16,460","16,460",0.0,1743.2,1721.80301228585,1771.6,1748.386910394176,1763.3,1747.6238129005092,10.909982304071946,27.816304778363936
ADIN,2024-09-17,1646.0,"1,646.00","1,646.00","1,646.00",0.00,265,"436,190","436,190",0.0,1712.4,1696.5353415239001,1756.2,1729.7711085043259,1760.6,1737.945354529032,1.7110066252016622,22.595245147731482
ADIN,2024-09-16,1646.0,,,"1,646.00",0.00,0,0,0,0.0,1681.6,1679.6902276826004,1740.8,1714.5399978671755,1757.9,1729.1886540976957,-5.515666702975523,16.973062777590084
ADIN,2024-09-13,1646.0,"1,646.00","1,646.00","1,646.00",2.88,120,"197,520","197,520",0.0,1656.8,1668.4601517884003,1725.4,1702.0781800731436,1755.2,1721.2659251360105,-11.114733650088965,11.355503492054275
ADIN,2024-09-12,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1636.8,1645.640101192267,1705.4,1683.5185109689357,1750.2,1709.7167894087713,-19.044319051387447,5.27553898336593
ADIN,2024-09-11,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1627.6,1630.426734128178,1685.4,1668.333327156402,1742.7,1699.2675713698407,-25.039927909369226,-0.7875543951811013
ADIN,2024-09-10,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1618.4,1620.2844894187854,1665.4,1655.909085855238,1732.7,1689.8135169536654,-29.451986952980178,-6.520440906740917
ADIN,2024-09-06,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1609.2,1613.522992945857,1645.4,1645.7437975179218,1722.7,1681.259848672364,-32.5730931899634,-11.730971363385414
ADIN,2024-09-05,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1609.0153286305713,1628.4,1637.4267434237543,1712.7,1673.520815465472,-34.64720100309887,-16.314217291328106
ADIN,2024-09-04,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1606.0102190870475,1618.4,1630.6218809830716,1702.7,1666.5188330401888,-35.87737434953715,-20.226848702969914
ADIN,2024-09-03,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1604.0068127246984,1613.8,1625.0542662588769,1692.7,1660.1837060839803,-36.4323264090026,-23.46794424417645
ADIN,2024-09-02,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1602.6712084831324,1609.2,1620.4989451208992,1682.7,1654.4519245521726,-36.45193470164372,-26.064742335669905
ADIN,2024-08-30,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1601.7808056554218,1604.6,1616.7718641898266,1672.7,1649.266026975775,-36.051890660816525,-28.06217200069923
ADIN,2024-08-29,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1601.1872037702813,1600.0,1613.7224343371308,1662.7,1644.5740244066535,-35.327618085686254,-29.51526121769664
ADIN,2024-08-27,1600.0,,,"1,600.00",0.00,0,0,0,0.0,1600.0,1600.7914691801875,1600.0,1611.2274462758344,1652.7,1640.3288792250673,-34.35757412413773,-30.483723798984858
ADIN,2024-08-26,1600.0,"1,600.00","1,600.00","1,600.00",-0.62,150,"240,000","240,000",0.0,1600.0,1600.5276461201252,1600.0,1609.1860924075008,1642.7,1636.4880335845846,-33.2060288650996,-31.028184812207808
ADIN,2024-08-23,1610.0,"1,610.00","1,610.00","1,610.00",-2.37,83,"133,630","133,630",17.85714285714286,1602.0,1603.6850974134168,1601.0,1609.334075606137,1633.2,1633.965363719386,-31.127683959983187,-31.048084641762888
ADIN,2024-08-22,1649.0,,,"1,649.00",0.00,0,0,0,51.57894736842105,1611.8,1618.7900649422781,1605.9,1616.5460618595664,1625.65,1635.3972338413491,-26.03350850486345,-30.045169414383
ADIN,2024-08-21,1649.0,,,"1,649.00",0.00,0,0,0,100.0,1621.6,1628.8600432948524,1610.8,1622.4467778850997,1619.6,1636.6927353802682,-21.745667239400973,-28.3852689793866
ADIN,2024-08-20,1649.0,,,"1,649.00",0.00,0,0,0,100.0,1631.4,1635.5733621965683,1615.7,1627.274636451445,1617.05,1637.8648558202426,-18.138433572848726,-26.335901898079026
ADIN,2024-08-19,1649.0,,,"1,649.00",0.00,0,0,0,100.0,1641.2,1640.0489081310457,1620.6,1631.2247025511822,1617.2,1638.9253457421244,-15.105547554064515,-24.089831029276123
ADIN,2024-08-16,1649.0,,,"1,649.00",0.00,0,0,0,100.0,1649.0,1643.032605420697,1625.5,1634.4565748146035,1617.35,1639.884836623827,-12.557211812235664,-21.783307185868033
ADIN,2024-08-15,1649.0,,,"1,649.00",0.00,0,0,0,100.0,1649.0,1645.0217369471316,1630.4,1637.1008339392208,1617.5,1640.7529474215578,-10.417550341432616,-19.510155816980948
ADIN,2024-08-14,1649.0,"1,649.00","1,649.00","1,649.00",9.57,15,"24,735","24,735",100.0,1649.0,1646.3478246314212,1635.3,1639.2643186775442,1617.65,1641.538381000457,-8.622458871812796,-17.33261642794732
ADIN,2024-08-13,1505.0,"1,505.00","1,505.00","1,505.00",0.33,100,"150,500","150,500",25.38860103626942,1620.2,1599.2318830876143,1625.8,1614.852624372536,1612.9,1628.5347256670802,-18.604966023856605,-17.587086347129176
ADIN,2024-08-12,1500.0,,,"1,500.00",0.00,0,0,0,24.747474747474755,1590.4,1566.1545887250763,1615.8,1593.9703290320747,1607.9,1616.2933232225964,-26.612856629886664,-19.392240403680674
ADIN,2024-08-09,1500.0,,,"1,500.00",0.00,0,0,0,24.747474747474755,1560.6,1544.103059150051,1604.8,1576.8848146626065,1602.9,1605.2177686299683,-32.58356457899981,-22.030505238744503
ADIN,2024-08-08,1500.0,,,"1,500.00",0.00,0,0,0,24.747474747474755,1530.8,1529.4020394333675,1589.9,1562.9057574512233,1597.9,1595.1970287604477,-36.89014699407153,-25.002433589809907
ADIN,2024-08-07,1500.0,"1,500.00","1,500.00","1,500.00",0.00,200,"300,000","300,000",24.747474747474755,1501.0,1519.6013596222451,1575.0,1551.4683470055463,1592.9,1586.1306450689765,-39.84384949027776,-27.97071676990348
ADIN,2024-08-06,1500.0,,,"1,500.00",0.00,0,0,0,24.747474747474755,1500.0,1513.067573081497,1560.1,1542.1104657318106,1587.9,1577.9277264909788,-41.70394290479521,-30.717361996881827
ADIN,2024-08-05,1500.0,,,"1,500.00",0.00,0,0,0,20.744680851063833,1500.0,1508.7117153876648,1545.2,1534.4540174169358,1582.9,1570.5060382537426,-42.68602244147064,-33.11109408579959
ADIN,2024-08-01,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1505.8078102584432,1530.3,1528.1896506138564,1577.9,1563.791177467672,-42.96900757770982,-35.082676784181636
ADIN,2024-07-31,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1503.8718735056289,1515.4,1523.0642595931552,1572.9,1557.7158272326558,-42.70104427900583,-36.606350283146476
ADIN,2024-07-30,1500.0,"1,500.00","1,500.00","1,500.00",0.00,240,"360,000","360,000",0.0,1500.0,1502.5812490037526,1500.5,1518.870757848945,1567.9,1552.2190817819267,-42.004479936385906,-37.68597621379436
ADIN,2024-07-29,1500.0,"1,500.00","1,500.00","1,500.00",0.00,600,"900,000","900,000",0.0,1500.0,1501.7208326691684,1500.0,1515.4397109673187,1562.9,1547.2458358979336,-40.980055110271906,-38.34479199308987
ADIN,2024-07-26,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1501.1472217794458,1500.0,1512.6324907914425,1557.9,1542.746232479083,-39.71043389197416,-38.61792037286673
ADIN,2024-07-25,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1500.7648145196306,1500.0,1510.3356742839073,1552.4,1538.6751627191702,-38.263175856077396,-38.54697146950886
ADIN,2024-07-24,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1500.5098763464205,1500.0,1508.4564607777422,1544.95,1534.991813888773,-36.693236644408216,-38.17622450448874
ADIN,2024-07-23,1500.0,,,"1,500.00",0.00,0,0,0,0.0,1500.0,1500.3399175642803,1500.0,1506.9189224545164,1537.5,1531.6592601850805,-35.045070747579985,-37.54999375310699
ADIN,2024-07-22,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.2266117095203,1500.0,1505.6609365536951,1530.05,1528.6440925484062,-33.35439865465105,-36.71087473341581
ADIN,2024-07-19,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.1510744730135,1500.0,1504.631675362114,1522.6,1525.9160837342724,-31.649690904867384,-35.69863796770613
ADIN,2024-07-18,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.1007163153424,1500.0,1503.7895525690024,1515.15,1523.4478852833895,-29.95341342677625,-34.549593059520156
ADIN,2024-07-17,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.0671442102284,1500.0,1503.100543011002,1507.7,1521.2147533516381,-28.28307165987553,-33.29628877959124
ADIN,2024-07-16,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.044762806819,1500.0,1502.5368079180923,1500.25,1519.194300651482,-26.65208512843037,-31.967448049359064
ADIN,2024-07-15,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.0298418712127,1500.0,1502.0755701148028,1500.0,1517.3662720180077,-25.07051921201696,-30.588062281890647
ADIN,2024-07-12,1500.0,"1,500.00","1,500.00","1,500.00",0.00,368,"552,000","552,000",,1500.0,1500.0198945808086,1500.0,1501.698193730293,1500.0,1515.712341349626,-23.545696693892523,-29.179589164291023
ADIN,2024-07-11,1500.0,,,"1,500.00",0.00,0,0,0,,1500.0,1500.0132630538724,1500.0,1501.3894312338762,1500.0,1514.215927887757,-22.08270814899265,-27.76021296123135
ADIN,2024-07-10,1500.0,"1,500.00","1,500.00","1,500.00",-6.25,600,"900,000","900,000",,1500.0,1500.008842035915,1500.0,1501.1368073731715,1500.0,1512.862029993685,-20.68483725884039,-26.34513782075316
ADIN,2024-07-09,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1520.0,1533.3392280239434,1510.0,1519.111933305322,1505.0,1521.1608842800006,-11.37670664964594,-23.351451586531716
ADIN,2024-07-08,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1540.0,1555.5594853492958,1520.0,1533.8188545225362,1510.0,1528.669371491429,-3.9543626492841213,-19.472033799082197
ADIN,2024-07-05,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1560.0,1570.372990232864,1530.0,1545.8517900638933,1515.0,1535.4627646827214,1.9059280934416165,-15.196441420577434
ADIN,2024-07-04,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1580.0,1580.2486601552428,1540.0,1555.6969191431854,1520.0,1541.6091680462716,6.475603996221707,-10.862032337217606
ADIN,2024-07-03,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1600.0,1586.8324401034952,1550.0,1563.7520247535153,1525.0,1547.1701996609124,9.982038347445496,-6.693218200284986
ADIN,2024-07-02,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1600.0,1591.2216267356634,1560.0,1570.3425657074217,1530.0,1552.2016092170159,12.615489325214185,-2.8314766951851515
ADIN,2024-07-01,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1600.0,1594.147751157109,1570.0,1575.7348264878906,1535.0,1556.7538369106333,14.534968133150414,0.6418122704819615
ADIN,2024-06-28,1600.0,,,"1,600.00",0.00,0,0,0,100.0,1600.0,1596.0985007714062,1580.0,1580.146676217365,1540.0,1560.8725191096205,15.873192633577219,3.6880883431010134
ADIN,2024-06-27,1600.0,"1,600.00","1,600.00","1,600.00",-5.33,200,"320,000","320,000",100.0,1600.0,1597.399000514271,1590.0,1583.7563714505714,1545.0,1564.5989458610852,16.74076803837238,6.298624282155287
ADIN,2024-06-26,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1618.0,1628.2660003428473,1609.0,1603.0733948231946,1554.5,1576.5419033981248,24.409201554512265,9.920739736626683
ADIN,2024-06-25,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1636.0,1648.844000228565,1618.0,1618.8782321280682,1564.0,1587.3474364078272,30.139065972519347,13.964404983805217
ADIN,2024-06-24,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1654.0,1662.5626668190434,1627.0,1631.8094626502375,1573.5,1597.123871035653,34.28481084733926,18.028486156512027
ADIN,2024-06-20,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1672.0,1671.708444546029,1636.0,1642.3895603501942,1583.0,1605.9692166513053,37.142191466102986,21.85122721843022
ADIN,2024-06-19,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1677.8056296973527,1645.0,1651.046003922886,1592.5,1613.9721483988,38.95760714785706,25.27250320431559
ADIN,2024-06-18,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1681.8704197982352,1654.0,1658.1285486641793,1602.0,1621.212896170343,39.93598003643524,28.20519857073952
ADIN,2024-06-17,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1684.5802798654902,1663.0,1663.9233579979648,1611.5,1627.7640489160246,40.247400618239226,30.613638980239465
ADIN,2024-06-14,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1686.3868532436602,1672.0,1668.6645656346984,1621.0,1633.6912823525938,40.03273126645354,32.49745743748228
ADIN,2024-06-13,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1687.5912354957736,1681.0,1672.5437355192985,1630.5,1639.0540173666325,39.40832956614895,33.879631863215614
ADIN,2024-06-12,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1688.3941569971826,1690.0,1675.7176017885167,1640.0,1643.9060157126676,38.470028181965745,34.797711126965645
ADIN,2024-06-11,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1688.9294379981218,1690.0,1678.3144014633317,1649.5,1648.295918978128,37.29648689028977,35.29746627963047
ADIN,2024-06-10,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1689.2862919987479,1690.0,1680.4390557427257,1654.0,1652.2677362183063,35.95201451771959,35.4283759272483
ADIN,2024-06-07,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1689.524194665832,1690.0,1682.1774092440482,1658.5,1655.861285149896,34.48894340510515,35.240489422819664
ADIN,2024-06-06,1690.0,,,"1,690.00",0.00,0,0,0,100.0,1690.0,1689.682796443888,1690.0,1683.599698472403,1663.0,1659.1125913260964,32.949626226787814,34.7823167836133
ADIN,2024-06-05,1690.0,,,"1,690.00",0.00,0,0,0,,1690.0,1689.7885309625922,1690.0,1684.7633896592386,1667.5,1662.0542492950397,31.368114178512997,34.09947626259324
ADIN,2024-06-04,1690.0,,,"1,690.00",0.00,0,0,0,,1690.0,1689.8590206417282,1690.0,1685.715500630286,1672.0,1664.7157493621787,29.77156640076487,33.23389429022757
ADIN,2024-06-03,1690.0,,,"1,690.00",0.00,0,0,0,,1690.0,1689.9060137611523,1690.0,1686.4945005156885,1676.5,1667.1237732324473,28.18143276975684,32.223401986133425
ADIN,2024-05-31,1690.0,,,"1,690.00",0.00,0,0,0,,1690.0,1689.937342507435,1690.0,1687.1318640582904,1681.0,1669.3024614960239,26.614445648371657,31.10161071858107
ADIN,2024-05-30,1690.0,,,"1,690.00",0.00,0,0,0,,1690.0,1689.9582283382902,1690.0,1687.6533433204193,1685.5,1671.2736556392597,25.083450659840537,29.897978706832966
ADIN,2024-05-29,1690.0,"1,690.00","1,690.00","1,690.00",0.12,50,"84,500","84,500",,1690.0,1689.9721522255268,1690.0,1688.080008171252,1690.0,1673.0571170069493,23.59810187213293,28.63800333989296
ADIN,2024-05-28,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1689.6,1689.3147681503515,1689.8,1688.0654612310243,1689.9,1674.4802487205732,22.00589866954556,27.31158240582348
ADIN,2024-05-27,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1689.2,1688.8765121002343,1689.6,1688.0535591890198,1689.8,1675.7678440805187,20.50766654592826,25.950799233844435
ADIN,2024-05-23,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1688.8,1688.5843414001565,1689.4,1688.0438211546525,1689.7,1676.9328113109455,19.10013235738552,24.580665858552653
ADIN,2024-05-22,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1688.4,1688.3895609334377,1689.2,1688.0358536719884,1689.6,1677.9868292813317,17.77969808023795,23.22047230288971
ADIN,2024-05-21,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1688.0,1688.2597072889585,1689.0,1688.029334822536,1689.5,1678.9404645878715,16.542552158481385,21.884888274008045
ADIN,2024-05-20,1688.0,,,"1,688.00",0.00,0,0,0,0.0,1688.0,1688.1731381926393,1688.8,1688.0240012184386,1689.4,1679.8032774842648,15.384759175242152,20.584862454254868
ADIN,2024-05-17,1688.0,"1,688.00","1,688.00","1,688.00",-0.53,76,"128,288","128,288",0.0,1688.0,1688.1154254617595,1688.6,1688.0196373605406,1689.3,1680.5839177238586,14.302331519710151,19.328356267345924
ADIN,2024-05-16,1697.0,,,"1,697.00",0.00,0,0,0,81.81818181818181,1689.8,1691.07695030784,1689.3,1689.6524305677149,1689.65,1682.1473541311102,14.0092348491969,18.26453198371612
ADIN,2024-05-15,1697.0,,,"1,697.00",0.00,0,0,0,81.81818181818181,1691.6,1693.0513002052267,1690.0,1690.9883522826756,1690.0,1683.5618918329094,13.619951305641507,17.3356158481012
ADIN,2024-05-14,1697.0,"1,697.00","1,697.00","1,697.00",41.42,50,"84,850","84,850",81.81818181818181,1693.4,1694.367533470151,1690.7,1692.0813791403707,1690.35,1684.8417116583466,13.159743956068041,16.500441469694568
ADIN,2024-05-13,1200.0,,,"1,200.00",0.00,0,0,0,1.7716535433070817,1595.8,1529.5783556467675,1641.9,1602.612037478485,1665.85,1638.666310548028,-26.99750959651601,7.800851256452453
ADIN,2024-05-10,1200.0,,,"1,200.00",0.00,0,0,0,1.7716535433070817,1498.2,1419.7189037645117,1593.1,1529.4098488460331,1641.35,1596.888566686311,-58.15208135883677,-5.389735266605391
ADIN,2024-05-09,1200.0,,,"1,200.00",0.00,0,0,0,1.7716535433070817,1398.8,1346.4792691763412,1544.3,1469.5171490558453,1616.85,1559.0896555733289,-81.89823209730639,-20.69143463274559
ADIN,2024-05-07,1200.0,,,"1,200.00",0.00,0,0,0,1.7716535433070817,1299.4,1297.6528461175608,1495.5,1420.5140310456916,1592.35,1524.8906407568213,-99.56945296536878,-36.46703829927023
ADIN,2024-05-02,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1265.1018974117073,1446.7,1380.4205708555658,1567.85,1493.9486749704574,-112.27973195925983,-51.629577031268155
ADIN,2024-04-30,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1243.4012649411384,1397.9,1347.6168307000082,1543.35,1465.953563068509,-120.95838664724556,-65.49533895446365
ADIN,2024-04-29,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1228.9341766274256,1349.1,1320.7774069363704,1518.85,1440.6246523000796,-126.37945927575583,-77.67216301872209
ADIN,2024-04-26,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1219.2894510849505,1299.4,1298.817878402485,1494.35,1417.708018747691,-129.18651664252866,-87.97503374348341
ADIN,2024-04-25,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1212.8596340566337,1249.7,1280.850991420215,1469.85,1396.9739217241015,-129.9135670963533,-96.36274041405738
ADIN,2024-04-23,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1208.5730893710893,1200.0,1266.1508111619942,1445.35,1378.2145006075204,-129.0026970291633,-102.89073173707858
ADIN,2024-04-22,1200.0,,,"1,200.00",0.00,0,0,0,1.7786561264822183,1200.0,1205.7153929140595,1200.0,1254.1233909507225,1420.95,1361.2416910258519,-126.81893618416666,-107.6763726264962
ADIN,2024-04-19,1200.0,,,"1,200.00",0.00,0,0,0,0.0,1200.0,1203.8102619427063,1200.0,1244.2827744142276,1396.55,1345.8853394995801,-123.66278240322436,-110.87365458184185
ADIN,2024-04-18,1200.0,,,"1,200.00",0.00,0,0,0,0.0,1200.0,1202.540174628471,1200.0,1236.2313608843679,1372.15,1331.9914976424773,-119.78074986940078,-112.65507363935365
ADIN,2024-04-17,1200.0,,,"1,200.00",0.00,0,0,0,0.0,1200.0,1201.693449752314,1200.0,1229.6438407235737,1347.75,1319.4208788193841,-115.37424859795055,-113.19890863107304
ADIN,2024-04-16,1200.0,,,"1,200.00",0.00,0,0,0,,1200.0,1201.128966501543,1200.0,1224.2540515011058,1323.35,1308.0474617889665,-110.60705531008557,-112.68053796687555
ADIN,2024-04-15,1200.0,,,"1,200.00",0.00,0,0,0,,1200.0,1200.752644334362,1200.0,1219.8442239554502,1298.95,1297.7572273328744,-105.61159555110203,-111.26674948372084
ADIN,2024-04-12,1200.0,,,"1,200.00",0.00,0,0,0,,1200.0,1200.5017628895748,1200.0,1216.2361832362774,1274.55,1288.447015205934,-100.49422285615924,-109.11224415820853
ADIN,2024-04-11,1200.0,,,"1,200.00",0.00,0,0,0,,1200.0,1200.33450859305,1200.0,1213.2841499205906,1249.7,1280.023489948226,-95.33965196574945,-106.35772571971673
ADIN,2024-04-09,1200.0,,,"1,200.00",0.00,0,0,0,,1200.0,1200.2230057287002,1200.0,1210.8688499350287,1224.85,1272.402205191252,-90.2146787386107,-103.12911632349552
